data	cnpj_loja	nome_loja	qtd cupom	valor venda	qtd venda
10/12/2019	438718000308	Loja 3	22	186.46	33.56
22/12/2019	438718000308	Loja 3	23	94.14	4.98
19/12/2019	438718000308	Loja 3	8	268.5	28.62
5/12/2019	438718000308	Loja 3	13	81	36
30/11/2019	438718000308	Loja 3	34	73.63	37
22/12/2019	438718000308	Loja 3	17	53.32	3.08
24/12/2019	438718000308	Loja 3	15	121.88	21.3
7/12/2019	438718000308	Loja 3	11	404.68	58.09
19/12/2019	438718000308	Loja 3	21	63.45	27
22/12/2019	438718000308	Loja 3	24	359.4	180
11/12/2019	438718000308	Loja 3	9	300.04	65.5
24/12/2019	438718000308	Loja 3	42	1243.75	625
30/11/2019	438718000308	Loja 3	17	132.81	19
10/12/2019	438718000308	Loja 3	19	75.2	32
17/12/2019	438718000308	Loja 3	21	55.15	12.53
17/12/2019	438718000308	Loja 3	7	280.78	26.41
19/12/2019	438718000308	Loja 3	33	166.81	5.65
1/12/2019	438718000308	Loja 3	242	717.7	90
4/11/2019	438718000308	Loja 3	26	151.41	5.31
7/12/2019	438718000308	Loja 3	16	161.84	7.16
24/12/2019	438718000308	Loja 3	16	344.84	120.78
10/12/2019	438718000308	Loja 3	10	350.5	42.45
22/12/2019	438718000308	Loja 3	20	55.78	9.96
11/12/2019	438718000308	Loja 3	13	27.5	6.25
5/12/2019	438718000308	Loja 3	24	87.68	4.22
17/11/2019	438718000308	Loja 3	17	196.38	29.93
2/11/2019	438718000308	Loja 3	31	216.69	31
17/11/2019	438718000308	Loja 3	26	36.69	12.29
11/11/2019	438718000308	Loja 3	11	121.72	9.88
19/12/2019	438718000308	Loja 3	154	477.62	59.84
30/11/2019	438718000308	Loja 3	21	291.27	133
28/11/2019	438718000308	Loja 3	17	66	22
7/12/2019	438718000308	Loja 3	10	63.12	22.84
20/12/2019	438718000308	Loja 3	17	65.02	3.14
22/12/2019	438718000308	Loja 3	16	147.1	26.75
19/12/2019	438718000308	Loja 3	11	74.29	29.8
20/12/2019	438718000308	Loja 3	7	117.64	34.86
20/12/2019	438718000308	Loja 3	19	41.79	21
10/12/2019	438718000308	Loja 3	9	164.07	16.87
1/12/2019	438718000308	Loja 3	31	189.62	38
11/12/2019	438718000308	Loja 3	12	38.08	15.28
24/12/2019	438718000308	Loja 3	32	434.42	49.19
15/12/2019	438718000308	Loja 3	39	85.57	43
12/12/2019	438718000308	Loja 3	15	127.25	6.73
1/12/2019	438718000308	Loja 3	13	348.58	105.46
2/11/2019	438718000308	Loja 3	39	192.95	8.94
5/12/2019	438718000308	Loja 3	162	447.46	56.1
5/12/2019	438718000308	Loja 3	11	460.65	176.89
17/11/2019	438718000308	Loja 3	51	219.64	76
24/12/2019	438718000308	Loja 3	40	142.16	55.75
15/12/2019	438718000308	Loja 3	18	386.82	49.03
10/12/2019	438718000308	Loja 3	21	56.53	2.75
19/12/2019	438718000308	Loja 3	9	186.09	16.78
5/12/2019	438718000308	Loja 3	9	275.62	71.6
1/12/2019	438718000308	Loja 3	28	124.87	65.26
19/12/2019	438718000308	Loja 3	25	27.72	28
17/11/2019	438718000308	Loja 3	27	109.14	33.07
4/11/2019	438718000308	Loja 3	149	390.87	48.99
22/12/2019	438718000308	Loja 3	22	39.93	12.82
17/11/2019	438718000308	Loja 3	36	36.63	37
15/12/2019	438718000308	Loja 3	23	80.22	4.75
15/12/2019	438718000308	Loja 3	11	327.56	34.73
10/12/2019	438718000308	Loja 3	8	257.28	35
28/11/2019	438718000308	Loja 3	12	129.41	10.91
20/12/2019	438718000308	Loja 3	21	24.75	25
10/12/2019	438718000308	Loja 3	11	59.29	11
22/12/2019	438718000308	Loja 3	11	198.81	61.05
1/12/2019	438718000308	Loja 3	12	35.91	19
10/12/2019	438718000308	Loja 3	158	416.77	52.27
17/12/2019	438718000308	Loja 3	16	44.24	25.6
15/12/2019	438718000308	Loja 3	41	44.55	45
7/12/2019	438718000308	Loja 3	17	41.13	16.31
24/12/2019	438718000308	Loja 3	19	249.69	57.76
19/12/2019	438718000308	Loja 3	28	94.16	4.48
15/12/2019	438718000308	Loja 3	51	354.17	11.97
20/12/2019	438718000308	Loja 3	28	256.94	9.98
5/12/2019	438718000308	Loja 3	12	48	16
15/12/2019	438718000308	Loja 3	10	67.73	27
5/12/2019	438718000308	Loja 3	17	75.75	4.22
17/12/2019	438718000308	Loja 3	12	239.33	31.14
11/12/2019	438718000308	Loja 3	162	450.25	56.48
17/12/2019	438718000308	Loja 3	27	143.72	4.88
17/12/2019	438718000308	Loja 3	17	53.8	2.56
1/12/2019	438718000308	Loja 3	14	296.48	11.68
24/12/2019	438718000308	Loja 3	43	419.16	84
7/12/2019	438718000308	Loja 3	206	659.34	82.64
7/12/2019	438718000308	Loja 3	19	124.75	25
11/12/2019	438718000308	Loja 3	34	303.66	72.41
12/12/2019	438718000308	Loja 3	30	111.15	39
7/12/2019	438718000308	Loja 3	15	240	16
22/12/2019	438718000308	Loja 3	15	166.27	47.39
22/12/2019	438718000308	Loja 3	30	133.41	6.46
22/12/2019	438718000308	Loja 3	70	446.76	15.1
10/12/2019	438718000308	Loja 3	16	70.16	3.7
24/12/2019	438718000308	Loja 3	223	665.3	83.31
5/12/2019	438718000308	Loja 3	15	33.57	11.63
15/12/2019	438718000308	Loja 3	16	125.82	18
22/12/2019	438718000308	Loja 3	28	63.68	32
15/12/2019	438718000308	Loja 3	17	53.64	36
1/12/2019	438718000308	Loja 3	19	77.32	4.33
5/12/2019	438718000308	Loja 3	10	265.17	25.02
15/12/2019	438718000308	Loja 3	32	83.68	19.02
11/12/2019	438718000308	Loja 3	18	17.82	18
11/12/2019	438718000308	Loja 3	20	52.46	2.52
24/12/2019	438718000308	Loja 3	24	86.95	37
11/12/2019	438718000308	Loja 3	26	140.9	4.88
12/12/2019	438718000308	Loja 3	157	428.95	53.7
7/12/2019	438718000308	Loja 3	22	68.41	3.25
11/12/2019	438718000308	Loja 3	11	35.82	2.76
22/12/2019	438718000308	Loja 3	31	110.3	5.26
7/12/2019	438718000308	Loja 3	56	262.99	91
19/12/2019	438718000308	Loja 3	16	57	19
7/12/2019	438718000308	Loja 3	26	28.71	29
20/12/2019	438718000308	Loja 3	16	50.45	20.25
7/12/2019	438718000308	Loja 3	62	341	11.43
24/12/2019	438718000308	Loja 3	11	77.88	12
22/12/2019	438718000308	Loja 3	14	111.5	21.24
1/12/2019	438718000308	Loja 3	40	133.91	21.66
24/12/2019	438718000308	Loja 3	14	384.44	29.57
22/12/2019	438718000308	Loja 3	34	133.95	47
15/12/2019	438718000308	Loja 3	12	59.61	3.14
5/12/2019	438718000308	Loja 3	19	41.14	7.78
24/12/2019	438718000308	Loja 3	26	81.31	4.74
11/12/2019	438718000308	Loja 3	15	17.15	5.73
12/12/2019	438718000308	Loja 3	31	104.79	4.95
17/12/2019	438718000308	Loja 3	14	89.03	12.09
17/12/2019	438718000308	Loja 3	160	469.76	58.81
24/12/2019	438718000308	Loja 3	37	47.52	48
11/12/2019	438718000308	Loja 3	14	78.03	27
7/12/2019	438718000308	Loja 3	34	130.98	6.32
12/12/2019	438718000308	Loja 3	16	117.93	19.92
19/12/2019	438718000308	Loja 3	19	62.55	3.3
20/12/2019	438718000308	Loja 3	24	131.1	46
24/12/2019	438718000308	Loja 3	61	141.29	71
17/12/2019	438718000308	Loja 3	36	182.4	64
10/12/2019	438718000308	Loja 3	15	47.7	30
7/12/2019	438718000308	Loja 3	23	45.77	23
22/12/2019	438718000308	Loja 3	206	625.45	78.3
1/12/2019	438718000308	Loja 3	50	191.78	9.29
1/12/2019	438718000308	Loja 3	30	226.27	8.39
1/12/2019	438718000308	Loja 3	51	107.46	54
12/12/2019	438718000308	Loja 3	18	68.74	3.31
24/12/2019	438718000308	Loja 3	90	693.91	23.43
15/12/2019	438718000308	Loja 3	33	107.23	43.07
5/12/2019	438718000308	Loja 3	22	43.78	22
24/12/2019	438718000308	Loja 3	21	158.86	5.9
1/12/2019	438718000308	Loja 3	108	1178.08	592
15/12/2019	438718000308	Loja 3	196	621.26	77.94
11/12/2019	438718000308	Loja 3	24	47.76	24
5/12/2019	438718000308	Loja 3	31	165.43	5.23
10/12/2019	438718000308	Loja 3	28	98.28	4.68
24/12/2019	438718000308	Loja 3	29	116.46	20.8
17/11/2019	438718000308	Loja 3	32	75.27	17.14
28/11/2019	438718000308	Loja 3	27	92.5	4.42
17/11/2019	438718000308	Loja 3	13	214.62	98
2/11/2019	438718000308	Loja 3	29	179.64	36
2/11/2019	438718000308	Loja 3	35	133.84	6.82
2/11/2019	438718000308	Loja 3	251	740.51	92.79
18/12/2019	276780000320	Loja 1	1	4493.45	211
3/12/2019	276780000320	Loja 1	1	3926.29	248
13/12/2019	276780000320	Loja 1	1	2171.75	195
3/12/2019	276780000320	Loja 1	2	1555.6	115
2/12/2019	276780000320	Loja 1	2	393.27	44
30/12/2019	276780000320	Loja 1	2	1094.5	113
6/12/2019	276780000320	Loja 1	1	4242.5	259
8/12/2019	276780000320	Loja 1	1	3604	229
2/12/2019	276780000320	Loja 1	1	4378.41	204
8/12/2019	276780000320	Loja 1	4	128.5	19
18/12/2019	276780000320	Loja 1	2	576.9	68
6/12/2019	276780000320	Loja 1	2	1148.9	95
29/12/2019	276780000320	Loja 1	1	3077.37	239
30/12/2019	276780000320	Loja 1	1	4043.85	278
4/12/2019	276780000320	Loja 1	1	2665.95	188
29/12/2019	276780000320	Loja 1	2	909.74	72
3/12/2019	276780000320	Loja 1	3	124.5	16
13/12/2019	276780000320	Loja 1	2	615.1	38
4/12/2019	276780000320	Loja 1	2	374.8	57
4/12/2019	276780000320	Loja 1	3	154.7	15
6/12/2019	276780000320	Loja 1	4	143.7	21
18/12/2019	276780000320	Loja 1	5	138.9	13
2/12/2019	276780000320	Loja 1	3	177.15	19
8/12/2019	276780000320	Loja 1	2	522.25	65
6/12/2019	276780000320	Loja 1	3	447.6	37
3/12/2019	276780000320	Loja 1	5	41.76	10
8/12/2019	276780000320	Loja 1	13	54	18
30/12/2019	276780000320	Loja 1	3	809.1	33
29/12/2019	276780000320	Loja 1	3	277.39	22
6/12/2019	276780000320	Loja 1	5	159.8	17
18/12/2019	276780000320	Loja 1	3	295.7	31
4/12/2019	276780000320	Loja 1	6	42	10
29/12/2019	276780000320	Loja 1	4	79.6	14
2/12/2019	276780000320	Loja 1	4	78.1	28
8/12/2019	276780000320	Loja 1	9	50.4	12
13/12/2019	276780000320	Loja 1	4	12	4
13/12/2019	276780000320	Loja 1	3	16.8	4
18/12/2019	276780000320	Loja 1	4	207.6	12
29/12/2019	276780000320	Loja 1	5	22.4	7
30/12/2019	276780000320	Loja 1	4	70.5	17
3/12/2019	276780000320	Loja 1	4	13.65	7
8/12/2019	276780000320	Loja 1	3	368.2	7
18/12/2019	276780000320	Loja 1	7	37.8	9
30/12/2019	276780000320	Loja 1	8	24	8
29/12/2019	276780000320	Loja 1	7	27	9
2/12/2019	276780000320	Loja 1	8	58.8	14
4/12/2019	276780000320	Loja 1	4	47	5
20/11/2019	389368000200	Loja 2	2	20377.18	3321.3
9/11/2019	389368000200	Loja 2	4	16554.46	2860.54
5/11/2019	389368000200	Loja 2	4	9081.7	1971.49
25/11/2019	389368000200	Loja 2	32	1033.19	137.73
7/11/2019	389368000200	Loja 2	4	9593.84	1968.73
21/11/2019	389368000200	Loja 2	6	7460.1	1455.34
12/11/2019	389368000200	Loja 2	2	21081.36	3455.46
23/11/2019	389368000200	Loja 2	4	17416.12	2798.76
8/11/2019	389368000200	Loja 2	6	6044.33	1202.74
7/11/2019	389368000200	Loja 2	1	2050.65	355.5
8/11/2019	389368000200	Loja 2	2	24038.4	3616.08
8/11/2019	389368000200	Loja 2	8	3368.25	682.01
16/11/2019	389368000200	Loja 2	2	34427.16	4694.86
9/11/2019	389368000200	Loja 2	7	4274.39	915.98
5/11/2019	389368000200	Loja 2	11	691.28	238.78
9/11/2019	389368000200	Loja 2	3	5856.61	1229.74
29/11/2019	389368000200	Loja 2	2	23074.18	3496.88
12/11/2019	389368000200	Loja 2	19	2579.48	397.88
7/11/2019	389368000200	Loja 2	8	4458.19	974.56
8/11/2019	389368000200	Loja 2	3	7475.56	1017.39
9/11/2019	389368000200	Loja 2	1	3288.01	462.03
25/11/2019	389368000200	Loja 2	8	3508.44	770.02
9/11/2019	389368000200	Loja 2	2	30596.41	4422.35
29/11/2019	389368000200	Loja 2	8	5231.5	1050.6
21/11/2019	389368000200	Loja 2	2	24565.98	3690.9
7/11/2019	389368000200	Loja 2	2	23201.15	3603.9
7/11/2019	389368000200	Loja 2	26	857.4	298.48
20/11/2019	389368000200	Loja 2	12	921.16	130.3
5/11/2019	389368000200	Loja 2	2	24599.29	3689.29
5/11/2019	389368000200	Loja 2	1	3279.91	474.87
16/11/2019	389368000200	Loja 2	7	1007.86	242
23/11/2019	389368000200	Loja 2	2	33177.18	4547.86
23/11/2019	389368000200	Loja 2	38	756.9	67.9
16/11/2019	389368000200	Loja 2	12	5822.18	1219.4
12/11/2019	389368000200	Loja 2	1	4525.95	712.83
25/11/2019	389368000200	Loja 2	2	23981.56	3669.5
16/11/2019	389368000200	Loja 2	14	5117.83	1026.44
16/11/2019	389368000200	Loja 2	26	3873.43	943.02
8/11/2019	389368000200	Loja 2	1	4859.7	820.47
21/11/2019	389368000200	Loja 2	8	4407.58	907.46
12/11/2019	389368000200	Loja 2	5	5192.18	977.49
25/11/2019	389368000200	Loja 2	4	11964.79	2194.48
9/11/2019	389368000200	Loja 2	5	4893.26	1012.83
8/11/2019	389368000200	Loja 2	4	8603.47	1705.92
7/11/2019	389368000200	Loja 2	9	1929.76	408.03
16/11/2019	389368000200	Loja 2	3	811.44	142.49
16/11/2019	389368000200	Loja 2	4	16355.26	2876.12
12/11/2019	389368000200	Loja 2	3	9659.65	1856.3
12/11/2019	389368000200	Loja 2	6	5712.42	1316
20/11/2019	389368000200	Loja 2	26	1789.75	395.59
20/11/2019	389368000200	Loja 2	18	634.42	53.52
29/11/2019	389368000200	Loja 2	6	7362.26	1570.36
16/11/2019	389368000200	Loja 2	1	607.54	103.4
21/11/2019	389368000200	Loja 2	12	1822.5	220.56
23/11/2019	389368000200	Loja 2	10	6134.76	1274.56
16/11/2019	389368000200	Loja 2	32	703.68	188
20/11/2019	389368000200	Loja 2	1	490.36	108.29
21/11/2019	389368000200	Loja 2	20	668.5	83.54
9/11/2019	389368000200	Loja 2	25	1179.46	168.12
5/11/2019	389368000200	Loja 2	3	3326.47	883.66
7/11/2019	389368000200	Loja 2	5	1956.8	340.33
20/11/2019	389368000200	Loja 2	8	4913.22	737.46
7/11/2019	389368000200	Loja 2	3	2569.94	712.27
20/11/2019	389368000200	Loja 2	25	1536.58	234.79
8/11/2019	389368000200	Loja 2	10	4287.38	780.19
12/11/2019	389368000200	Loja 2	4	15126.52	2903.66
5/11/2019	389368000200	Loja 2	8	3085.86	652.33
23/11/2019	389368000200	Loja 2	12	6495.86	1137.92
23/11/2019	389368000200	Loja 2	8	7460.54	1353.86
21/11/2019	389368000200	Loja 2	1	688.81	90.48
20/11/2019	389368000200	Loja 2	14	1196.14	153.7
21/11/2019	389368000200	Loja 2	17	460.81	135.18
29/11/2019	389368000200	Loja 2	34	1287.72	117.74
16/11/2019	389368000200	Loja 2	5	1041.7	234.81
8/11/2019	389368000200	Loja 2	7	6846.39	893
25/11/2019	389368000200	Loja 2	6	6053.07	1318.4
21/11/2019	389368000200	Loja 2	4	10947.42	1976.08
23/11/2019	389368000200	Loja 2	6	12980.42	2501.52
9/11/2019	389368000200	Loja 2	6	8656.35	1561.07
23/11/2019	389368000200	Loja 2	104	1108.08	152
23/11/2019	389368000200	Loja 2	18	4519.04	871.1
7/11/2019	389368000200	Loja 2	16	1101.05	167.27
9/11/2019	389368000200	Loja 2	8	6377.82	1415.02
25/11/2019	389368000200	Loja 2	3	794.63	240.1
20/11/2019	389368000200	Loja 2	6	4948.52	1060.46
9/11/2019	389368000200	Loja 2	42	1210.76	249.36
16/11/2019	389368000200	Loja 2	8	7526.97	1466.36
23/11/2019	389368000200	Loja 2	14	4524.58	752.38
16/11/2019	389368000200	Loja 2	6	9051.28	1894.94
5/11/2019	389368000200	Loja 2	5	2811.52	714.34
20/11/2019	389368000200	Loja 2	5	350.21	69
20/11/2019	389368000200	Loja 2	4	8173.78	1695.08
16/11/2019	389368000200	Loja 2	18	3612.37	417.7
9/11/2019	389368000200	Loja 2	10	5253.2	895.54
25/11/2019	389368000200	Loja 2	1	593.08	107
7/11/2019	389368000200	Loja 2	7	1996.68	529.85
20/11/2019	389368000200	Loja 2	17	219.12	81.52
8/11/2019	389368000200	Loja 2	9	2470.74	500.53
21/11/2019	389368000200	Loja 2	9	2377.02	560.35
29/11/2019	389368000200	Loja 2	4	12472.66	2559.7
16/11/2019	389368000200	Loja 2	16	4761.9	1026.32
9/11/2019	389368000200	Loja 2	12	3021.99	788.48
7/11/2019	389368000200	Loja 2	6	6684.51	1459.65
12/11/2019	389368000200	Loja 2	51	1108.7	328.52
21/11/2019	389368000200	Loja 2	5	890.83	180.02
21/11/2019	389368000200	Loja 2	150	510.96	57.19
25/11/2019	389368000200	Loja 2	5	1051.35	205.68
5/11/2019	389368000200	Loja 2	7	2226.09	379.18
12/11/2019	389368000200	Loja 2	9	8164.45	920.46
25/11/2019	389368000200	Loja 2	12	1836.98	271.22
21/11/2019	389368000200	Loja 2	26	1266.66	176.1
8/11/2019	389368000200	Loja 2	56	244.44	61.5
8/11/2019	389368000200	Loja 2	5	4696.61	788.46
16/11/2019	389368000200	Loja 2	23	744.43	103.31
21/11/2019	389368000200	Loja 2	3	2775	471.37
21/11/2019	389368000200	Loja 2	14	1477.84	367.38
5/11/2019	389368000200	Loja 2	14	2030.21	658.1
5/11/2019	389368000200	Loja 2	10	1535.57	460.16
12/11/2019	389368000200	Loja 2	8	9277.3	930.64
8/11/2019	389368000200	Loja 2	18	2660.66	321.96
7/11/2019	389368000200	Loja 2	12	1938.28	340.36
9/11/2019	389368000200	Loja 2	17	2407.72	664.3
7/11/2019	389368000200	Loja 2	10	2814.75	567.42
12/11/2019	389368000200	Loja 2	10	7734.42	1186.35
9/11/2019	389368000200	Loja 2	11	2854.7	432.85
8/11/2019	389368000200	Loja 2	12	1554.05	341.38
9/11/2019	389368000200	Loja 2	9	3265.74	816.64
29/11/2019	389368000200	Loja 2	12	3893.88	699.8
21/11/2019	389368000200	Loja 2	7	1539.53	195.36
16/11/2019	389368000200	Loja 2	9	749.92	137.61
7/11/2019	389368000200	Loja 2	23	632.8	58
25/11/2019	389368000200	Loja 2	16	1914.07	420.9
9/11/2019	389368000200	Loja 2	15	2000.18	403.99
25/11/2019	389368000200	Loja 2	10	3509.81	587.76
12/11/2019	389368000200	Loja 2	55	223.16	49.83
7/11/2019	389368000200	Loja 2	14	917.15	140.38
25/11/2019	389368000200	Loja 2	18	1076.67	276.47
7/11/2019	389368000200	Loja 2	58	550.73	185
12/11/2019	389368000200	Loja 2	7	5853.52	1075.34
29/11/2019	389368000200	Loja 2	16	3142.46	582.52
9/11/2019	389368000200	Loja 2	61	221.14	96.85
16/11/2019	389368000200	Loja 2	30	495.52	195.82
23/11/2019	389368000200	Loja 2	44	934.7	277.54
23/11/2019	389368000200	Loja 2	20	5030.76	703.12
25/11/2019	389368000200	Loja 2	7	836.82	208.21
25/11/2019	389368000200	Loja 2	22	1186.32	61.6
16/11/2019	389368000200	Loja 2	10	5652.77	1265.82
21/11/2019	389368000200	Loja 2	16	1273.77	230.16
20/11/2019	389368000200	Loja 2	10	1655.4	245.88
12/11/2019	389368000200	Loja 2	15	1465.08	375.57
5/11/2019	389368000200	Loja 2	9	2840.55	481.51
7/11/2019	389368000200	Loja 2	11	1538.49	407.17
25/11/2019	389368000200	Loja 2	14	2119.92	326.28
29/11/2019	389368000200	Loja 2	24	1665.98	789.76
29/11/2019	389368000200	Loja 2	14	3189.64	784.58
12/11/2019	389368000200	Loja 2	18	6163.58	657.82
20/11/2019	389368000200	Loja 2	3	814.28	216
8/11/2019	389368000200	Loja 2	26	441.51	52.35
12/11/2019	389368000200	Loja 2	13	2374.32	563.27
7/11/2019	389368000200	Loja 2	43	422.67	53
29/11/2019	389368000200	Loja 2	18	1789.54	370.48
23/11/2019	389368000200	Loja 2	56	613.32	261.44
5/11/2019	389368000200	Loja 2	6	6599.47	1093.66
21/11/2019	389368000200	Loja 2	10	3142.24	542.89
23/11/2019	389368000200	Loja 2	16	4729.52	1119.38
8/11/2019	389368000200	Loja 2	14	3146.83	560.02
21/11/2019	389368000200	Loja 2	83	522.63	159
21/11/2019	389368000200	Loja 2	15	944.8	78.83
9/11/2019	389368000200	Loja 2	19	2475.79	533.8
9/11/2019	389368000200	Loja 2	49	347.42	58
8/11/2019	389368000200	Loja 2	78	357.48	21.26
12/11/2019	389368000200	Loja 2	44	1942.51	726.91
8/11/2019	389368000200	Loja 2	11	2423.85	405.12
5/11/2019	389368000200	Loja 2	37	1839.93	474.19
7/11/2019	389368000200	Loja 2	15	1725.8	189.26
8/11/2019	389368000200	Loja 2	29	1186.21	137.63
9/11/2019	389368000200	Loja 2	32	989.12	136.13
9/11/2019	389368000200	Loja 2	13	2001.86	422.01
9/11/2019	389368000200	Loja 2	144	506.99	56.85
9/11/2019	389368000200	Loja 2	29	4020.26	434.87
12/11/2019	389368000200	Loja 2	14	7330.57	922.1
21/11/2019	389368000200	Loja 2	18	486.05	88.14
16/11/2019	389368000200	Loja 2	13	1361.92	190.67
16/11/2019	389368000200	Loja 2	94	904.3	282.68
5/11/2019	389368000200	Loja 2	12	1133.08	237.67
7/11/2019	389368000200	Loja 2	19	1480.42	301.76
9/11/2019	389368000200	Loja 2	37	2633.34	310.96
9/11/2019	389368000200	Loja 2	14	1817.19	257.07
5/11/2019	389368000200	Loja 2	17	2212.24	341.72
23/11/2019	389368000200	Loja 2	84	325.74	96.3
9/11/2019	389368000200	Loja 2	27	3573.14	750.41
12/11/2019	389368000200	Loja 2	17	979.6	148.01
16/11/2019	389368000200	Loja 2	89	931.24	245.34
29/11/2019	389368000200	Loja 2	10	3497.9	655.34
9/11/2019	389368000200	Loja 2	16	2864.71	630.25
16/11/2019	389368000200	Loja 2	31	1886.81	682.98
29/11/2019	389368000200	Loja 2	50	336.88	52
25/11/2019	389368000200	Loja 2	79	317.71	110.61
8/11/2019	389368000200	Loja 2	31	1637.6	300.83
16/11/2019	389368000200	Loja 2	44	894.66	106.52
16/11/2019	389368000200	Loja 2	27	711.15	151
8/11/2019	389368000200	Loja 2	22	692.68	38.87
20/11/2019	389368000200	Loja 2	7	584.08	74.37
16/11/2019	389368000200	Loja 2	20	2276.21	351.49
25/11/2019	389368000200	Loja 2	52	178.82	44.96
5/11/2019	389368000200	Loja 2	15	1057.49	237.89
23/11/2019	389368000200	Loja 2	90	231.76	77.72
21/11/2019	389368000200	Loja 2	49	75.26	28.16
7/11/2019	389368000200	Loja 2	22	184.46	47.58
20/11/2019	389368000200	Loja 2	9	998.44	76.04
12/11/2019	389368000200	Loja 2	11	1810.89	399.02
29/11/2019	389368000200	Loja 2	28	1665.34	151.66
16/11/2019	389368000200	Loja 2	46	207.48	52
21/11/2019	389368000200	Loja 2	11	1208.03	128.3
12/11/2019	389368000200	Loja 2	28	399.75	129
25/11/2019	389368000200	Loja 2	34	357.4	80
21/11/2019	389368000200	Loja 2	36	1125.11	209.73
7/11/2019	389368000200	Loja 2	36	438.24	40
9/11/2019	389368000200	Loja 2	54	354.09	111
16/11/2019	389368000200	Loja 2	17	1809.78	278.21
9/11/2019	389368000200	Loja 2	22	1587.04	125.16
7/11/2019	389368000200	Loja 2	35	603.77	156.23
16/11/2019	389368000200	Loja 2	19	1242.95	111.51
5/11/2019	389368000200	Loja 2	24	50.45	16.93
9/11/2019	389368000200	Loja 2	26	4630.66	1295.5
16/11/2019	389368000200	Loja 2	64	688.04	194.74
7/11/2019	389368000200	Loja 2	20	1032.94	230.86
21/11/2019	389368000200	Loja 2	27	1077.73	119.42
5/11/2019	389368000200	Loja 2	26	423.07	110.54
7/11/2019	389368000200	Loja 2	18	1774.4	267.42
29/11/2019	389368000200	Loja 2	52	924.56	113.58
8/11/2019	389368000200	Loja 2	13	1711.28	203.98
21/11/2019	389368000200	Loja 2	89	343.35	20.44
12/11/2019	389368000200	Loja 2	12	3546.13	659.16
9/11/2019	389368000200	Loja 2	23	1476.81	233.96
29/11/2019	389368000200	Loja 2	66	183.84	61.82
21/11/2019	389368000200	Loja 2	56	247.96	89.1
5/11/2019	389368000200	Loja 2	16	2255.78	262.19
9/11/2019	389368000200	Loja 2	47	288.15	145
12/11/2019	389368000200	Loja 2	34	1664.15	539.08
16/11/2019	389368000200	Loja 2	22	1778.93	312.2
12/11/2019	389368000200	Loja 2	24	424.53	88.63
7/11/2019	389368000200	Loja 2	24	519.62	124
23/11/2019	389368000200	Loja 2	30	1226.86	77.66
9/11/2019	389368000200	Loja 2	79	1039.19	349
8/11/2019	389368000200	Loja 2	99	1047.48	320
16/11/2019	389368000200	Loja 2	24	2173.88	226.44
16/11/2019	389368000200	Loja 2	34	1478.82	228.32
8/11/2019	389368000200	Loja 2	28	1974	635.49
12/11/2019	389368000200	Loja 2	23	1405.36	172.6
9/11/2019	389368000200	Loja 2	65	1610.72	108.4
